,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
14,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-15,Degrees Fahrenheit,None,23,96.0,Y,24.869565,27.0,16,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
15,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-16,Degrees Fahrenheit,None,24,100.0,Y,24.833333,30.0,10,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
16,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-17,Degrees Fahrenheit,None,24,100.0,Y,21.0,29.0,19,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
17,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-18,Degrees Fahrenheit,None,24,100.0,Y,28.083333,30.0,6,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
18,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-19,Degrees Fahrenheit,None,24,100.0,Y,18.791667,24.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
19,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-20,Degrees Fahrenheit,None,24,100.0,Y,9.833333,16.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
20,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-21,Degrees Fahrenheit,None,24,100.0,Y,6.625,13.0,18,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
21,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-22,Degrees Fahrenheit,None,24,100.0,Y,19.416667,29.0,15,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
22,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-23,Degrees Fahrenheit,None,24,100.0,Y,37.916667,44.0,15,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
23,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-24,Degrees Fahrenheit,None,24,100.0,Y,27.833333,35.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
24,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-25,Degrees Fahrenheit,None,24,100.0,Y,17.708333,25.0,3,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
25,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-26,Degrees Fahrenheit,None,24,100.0,Y,14.666667,19.0,23,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
26,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-27,Degrees Fahrenheit,None,24,100.0,Y,19.791667,27.0,5,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
27,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-28,Degrees Fahrenheit,None,24,100.0,Y,18.708333,32.0,19,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
28,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-29,Degrees Fahrenheit,None,24,100.0,Y,20.791667,32.0,1,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
29,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-30,Degrees Fahrenheit,None,24,100.0,Y,1.875,10.0,0,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
30,36,013,0006,62101,1,42.49963,-79.31881,WGS84,Outdoor Temperature,1 HOUR,,2019-01-31,Degrees Fahrenheit,None,24,100.0,Y,3.166667,8.0,19,,040,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,DUNKIRK,"STP,  Wright Park Drive,  DUNKIRK",New York,Chautauqua,Dunkirk,27460,"Jamestown-Dunkirk-Fredonia, NY",2020-02-04
