,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
5150,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-18,Parts per million,None,24,100.0,Y,0.226625,0.296,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5151,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-18,Parts per million,None,24,100.0,Y,0.233333,0.3,15,3.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5152,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-19,Parts per million,None,24,100.0,Y,0.286875,0.42,21,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5153,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-19,Parts per million,None,24,100.0,Y,0.25,0.3,6,3.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5154,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-20,Parts per million,None,21,88.0,Y,0.242048,0.329,1,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5155,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-20,Parts per million,None,18,75.0,Y,0.261111,0.4,2,5.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5156,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-21,Parts per million,None,24,100.0,Y,0.222583,0.267,22,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5157,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-21,Parts per million,None,24,100.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5158,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-22,Parts per million,None,24,100.0,Y,0.368875,0.594,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5159,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-22,Parts per million,None,24,100.0,Y,0.341667,0.4,7,5.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5160,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-23,Parts per million,None,24,100.0,Y,0.263917,0.473,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5161,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-23,Parts per million,None,24,100.0,Y,0.275,0.5,2,6.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5162,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-24,Parts per million,None,24,100.0,Y,0.206583,0.245,0,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5163,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-24,Parts per million,None,24,100.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5164,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-25,Parts per million,None,23,96.0,Y,0.183,0.231,15,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5165,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-25,Parts per million,None,24,100.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5166,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-26,Parts per million,None,24,100.0,Y,0.219375,0.307,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5167,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-26,Parts per million,None,24,100.0,Y,0.2,0.2,0,2.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5168,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-27,Parts per million,None,24,100.0,Y,0.214542,0.294,19,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5169,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-27,Parts per million,None,24,100.0,Y,0.2125,0.3,21,3.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5170,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-02-28,Parts per million,None,21,88.0,Y,0.27419,0.412,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5171,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,2019-02-28,Parts per million,None,18,75.0,Y,0.277778,0.3,0,3.0,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
5172,36,029,0023,42101,1,42.921107,-78.765825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,2019-03-01,Parts per million,None,24,100.0,Y,0.34975,0.874,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2020-02-04
