,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
896,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-18,Percent relative humidity,None,22,92.0,Y,73.090909,99.0,6,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
897,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-17,Percent relative humidity,None,24,100.0,Y,62.541667,83.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
898,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-16,Percent relative humidity,None,24,100.0,Y,68.416667,81.0,12,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
899,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-15,Percent relative humidity,None,24,100.0,Y,48.291667,69.0,4,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
900,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-14,Percent relative humidity,None,24,100.0,Y,61.25,82.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
901,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-13,Percent relative humidity,None,23,96.0,Y,91.782609,99.0,8,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
902,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-12,Percent relative humidity,None,24,100.0,Y,53.25,81.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
903,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-11,Percent relative humidity,None,24,100.0,Y,73.666667,90.0,1,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
904,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-10,Percent relative humidity,None,24,100.0,Y,84.541667,95.0,8,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
905,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-09,Percent relative humidity,None,24,100.0,Y,79.333333,97.0,22,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
906,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-08,Percent relative humidity,None,24,100.0,Y,78.5,89.0,22,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
907,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-07,Percent relative humidity,None,24,100.0,Y,90.125,98.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
908,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-06,Percent relative humidity,None,24,100.0,Y,97.125,98.0,6,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
909,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-05,Percent relative humidity,None,24,100.0,Y,63.916667,84.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
910,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-04,Percent relative humidity,None,24,100.0,Y,75.625,91.0,5,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
911,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-03,Percent relative humidity,None,24,100.0,Y,77.25,98.0,0,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
912,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-02,Percent relative humidity,None,24,100.0,Y,93.166667,99.0,20,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
913,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-02-01,Percent relative humidity,None,24,100.0,Y,80.958333,95.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
914,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-01-31,Percent relative humidity,None,24,100.0,Y,77.791667,93.0,23,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
915,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-01-30,Percent relative humidity,None,24,100.0,Y,72.416667,88.0,6,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
916,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-01-29,Percent relative humidity,None,24,100.0,Y,78.25,88.0,3,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
917,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-01-28,Percent relative humidity,None,24,100.0,Y,92.75,97.0,4,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
918,36,055,1007,62201,1,43.14618,-77.54817,WGS84,Relative Humidity ,1 HOUR,,2020-01-27,Percent relative humidity,None,24,100.0,Y,88.458333,95.0,4,,011,INSTRUMENTAL - HYGROTHERMOGRAPH ELEC OR MACH AVG,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",New York,Monroe,Rochester,40380,"Rochester, NY",2020-12-31
