,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
12,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/25/2020,Parts per million,None,24,100,Y,0.133333,0.2,16,2,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
13,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/25/2020,Parts per million,None,24,100,Y,0.161,0.255,17,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
14,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/24/2020,Parts per million,None,24,100,Y,0.2375,0.4,4,5,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
15,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/24/2020,Parts per million,None,24,100,Y,0.225792,0.572,3,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
16,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/23/2020,Parts per million,None,24,100,Y,0.270833,0.3,7,3,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
17,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/23/2020,Parts per million,None,24,100,Y,0.287042,0.404,8,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
18,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/22/2020,Parts per million,None,24,100,Y,0.408333,0.6,9,7,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
19,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/22/2020,Parts per million,None,24,100,Y,0.36525,0.676,6,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
20,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/21/2020,Parts per million,None,24,100,Y,0.604167,0.7,0,8,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
21,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/21/2020,Parts per million,None,22,92,Y,0.559182,0.857,1,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
22,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/20/2020,Parts per million,None,24,100,Y,0.595833,0.8,0,9,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
23,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/20/2020,Parts per million,None,24,100,Y,0.58225,0.738,23,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
24,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/19/2020,Parts per million,None,24,100,Y,0.3375,0.7,21,8,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
25,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/19/2020,Parts per million,None,24,100,Y,0.417583,1.076,20,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
26,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/18/2020,Parts per million,None,24,100,Y,0.208333,0.3,22,3,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
27,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/18/2020,Parts per million,None,24,100,Y,0.215625,0.299,19,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
28,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/17/2020,Parts per million,None,24,100,Y,0.1875,0.2,0,2,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
29,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/17/2020,Parts per million,None,24,100,Y,0.17375,0.204,22,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
30,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/16/2020,Parts per million,None,24,100,Y,0.2,0.2,0,2,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
31,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/16/2020,Parts per million,None,24,100,Y,0.195458,0.254,4,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
32,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/15/2020,Parts per million,None,24,100,Y,0.2,0.2,0,2,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
33,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/15/2020,Parts per million,None,24,100,Y,0.1845,0.319,7,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
34,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,12/14/2020,Parts per million,None,17,71,Y,0.211765,0.3,0,3,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
35,36,5,133,42101,1,40.8679,-73.87809,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,12/14/2020,Parts per million,None,20,83,Y,0.20795,0.29,17,,593,INSTRUMENTAL - Gas Filter Correlation Teledyne API 300 EU,PFIZER LAB SITE,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,35620,"New York-Newark-Jersey City, NY-NJ-PA",1/21/2021
